Red Corner,Blue Corner,Number,Date,Winner,Result,Judge 1,Judge 2,Judge 3
Floyd Mayweather Jr,Manny Pacquiao,,05/02/2015,r,UD,Burt A Clements,Glenn Feldman,Dave Moretti
https://www.youtube.com/watch?v=39zhhfMGNRk
https://www.youtube.com/watch?v=8pEQOu9nySs
10,10,10,10,10,10,10,10,10,10,,
9,9,9,9,9,9,9,9,9,9,,
10,10,10,10,10,10,10,10,10,10,,
9,9,9,9,9,9,9,9,9,9,,
10,10,10,10,10,10,10,10,10,10,,
9,9,9,9,9,9,9,9,9,9,,
Vasyl Lomachenko,Masayoshi Nakatani,,06/26/2021,r,TKO,Patricia Morse Jarman,Dave Moretti,Steve Weisfeld
https://www.youtube.com/watch?v=cUrhmq8V5Qw
10,10,10,9,10,10,10,9,,,,
9,9,9,10,8,9,9,10,,,,
10,10,10,10,10,10,10,10,,,,
9,9,9,9,8,9,9,9,,,,
10,10,10,10,10,10,10,10,,,,
9,9,9,9,8,9,9,9,,,,
Deontay Wilder,Tyson Fury,2,02/22/2020,b,TKO,Glenn Feldman,Dave Moretti,Steve Weisfeld
https://www.youtube.com/watch?v=ckvnPh13X9o&t=2s
9,10,8,9,8,9,,,,,,
10,9,10,10,9,10,,,,,,
9,9,8,9,8,9,,,,,,
10,10,10,10,9,10,,,,,,
9,9,8,9,8,9,,,,,,
10,10,10,10,9,10,,,,,,
Timothy Bradley Jr,Juan Manuel Marquez,,10/12/2013,r,SD,Glenn Feldman,Patricia Morse Jarman,Robert Hoyle
https://www.youtube.com/watch?v=xfyGPQE0Vq4
9,10,9,9,10,10,10,9,9,9,9,10
10,9,10,10,9,9,9,10,10,10,10,9
9,10,9,10,10,10,10,9,9,10,10,10
10,9,10,9,9,9,9,10,10,9,9,9
10,10,10,9,10,10,10,10,9,9,9,9
9,9,9,10,9,9,9,9,10,10,10,10
Terence Crawford,Jose Benavidez Jr,,10/13/2018,r,TKO,Glenn Feldman,Levi Martinez,Robert Hecko
https://www.youtube.com/watch?v=rPQoL5uvJRc
9,10,10,9,9,10,10,10,10,10,10,
10,9,9,10,10,9,9,9,9,9,9,
10,10,10,10,10,10,10,10,10,10,10,
9,9,9,9,9,9,9,9,9,9,9,
10,10,10,9,10,9,10,10,10,10,10,
9,9,9,10,9,10,9,9,9,9,9,
Bernard Hopkins,Segundo Mercado,,04/29/1995,r,TKO,John Stewart,Shiela Harmon Martin,Robert Beeba Exton
https://www.youtube.com/watch?v=l94jYAa2WXc
10,10,10,10,10,10,,,,,,
9,9,9,9,8,9,,,,,,
10,10,10,10,10,9,,,,,,
9,9,9,9,9,10,,,,,,
10,10,10,10,10,9,,,,,,
9,9,9,9,9,10,,,,,,
Josh Taylor,Jack Catterall,,02/26/2022,r,SD,Ian John-Lewis,Howard Foster,Victor Loughlin
https://www.youtube.com/watch?v=UFnGXQdtnS4
9,10,10,10,9,9,10,8,10,10,9,10
10,9,9,9,10,10,9,10,9,8,9,9
9,10,10,9,9,9,10,8,10,10,9,9
10,9,9,10,10,10,9,10,9,8,9,10
9,10,10,9,9,9,10,8,10,10,9,10
10,9,9,10,10,10,9,10,9,8,9,9
Jared Anderson,Johnnie Langston,,06/09/2020,r,TKO,Patricia Morse Jarman,Steve Weisfeld,Max DeLuca
https://www.youtube.com/watch?v=7s8M3saWbKQ
10,10,,,,,,,,,,
9,9,,,,,,,,,,
10,10,,,,,,,,,,
9,9,,,,,,,,,,
10,10,,,,,,,,,,
9,9,,,,,,,,,,
Floyd Mayweather Jr,Jose Luis Castillo,1,04/20/2002,r,UD,Jerry Roth,John Keane,Anek Hongtongkam
https://www.youtube.com/watch?v=p2K1Asowezc
10,10,10,10,10,9,9,10,10,9,9,9
9,9,9,9,9,10,10,8,9,9,10,10
10,10,10,10,10,9,9,10,9,9,9,10
9,9,9,9,9,10,10,8,10,9,10,9
10,10,10,10,9,9,9,10,10,9,10,10
9,9,9,9,10,10,10,8,9,10,9,9
Floyd Mayweather Jr,Zab Judah,,04/08/2006,r,UD,Glen Hamada,Jerry Roth,Dave Moretti
https://www.youtube.com/watch?v=dXq8P_37lMg
10,10,10,10,10,10,10,10,10,10,10,9
9,9,9,9,9,9,9,9,9,9,9,10
9,9,10,10,10,10,10,10,10,10,10,9
10,10,9,9,9,9,9,9,9,9,9,10
9,9,10,9,10,10,10,10,10,10,10,9
10,10,9,10,9,9,9,9,9,9,9,10
Devin Haney,George Kambosos Jr,,10/16/2022,r,UD,Leszek Jankowiak,Manuel Oliver Palomo,Craig Metcalfe
https://www.youtube.com/watch?v=Rako1mRZfGY
10,10,10,10,10,10,10,10,10,10,9,10
9,9,9,9,9,9,9,9,9,9,10,9
9,10,10,10,10,10,10,10,10,10,10,9
10,9,9,9,9,9,9,9,9,9,9,10
9,10,10,10,10,10,10,9,10,10,10,10
10,9,9,9,9,9,9,10,9,9,9,9
Roy Jones Jr,Julio Cesar Gonzalez,,07/28/2001,r,UD,Peter Trematerra,Larry Rozadilla,Robert Byrd
https://www.youtube.com/watch?v=EgOmrlWYotk
10,9,10,10,10,10,10,10,10,10,10,10
8,10,9,9,8,9,9,9,9,9,9,8
10,9,9,10,10,10,10,10,10,10,10,10
8,10,10,9,8,9,9,9,9,9,9,8
10,9,10,10,10,10,10,10,10,10,10,10
8,10,9,9,8,9,9,9,9,9,9,8
Oscar Valdez,Shakur Stevenson,,04/30/2022,b,UD,Dave Moretti,David Sutherland,Tim Cheatham
https://www.youtube.com/watch?v=_Rsl53uFe0Y
9,9,9,9,9,8,9,9,9,10,9,10
10,10,10,10,10,10,10,10,10,9,10,9
9,9,10,8,9,8,9,9,10,9,9,10
10,10,9,10,10,10,10,10,10,10,10,9
9,9,9,9,9,8,10,9,9,10,9,10
10,10,10,10,10,10,9,10,10,9,10,9
Tyson Fury,Dillian Whyte,,04/23/2022,r,TKO,Guido Cavalleri,Robert Tapper,Juan Carlos Pelayo
https://www.youtube.com/watch?v=G82kEcc7s64
9,10,10,10,10,,,,,,,
10,9,9,9,9,,,,,,,
10,10,10,10,10,,,,,,,
9,9,9,9,9,,,,,,,
10,9,9,10,10,,,,,,,
9,10,10,9,9,,,,,,,
Manny Pacquiao,Antonio Margarito,,11/13/2010,r,UD,Juergen Langos,Glen Rick Crocker,Oren Shellenberger
https://www.youtube.com/watch?v=z6d7hU8AZg0
10,10,10,10,10,10,10,10,10,10,10,10
9,9,9,9,9,9,9,9,9,9,9,9
10,10,10,10,10,9,10,9,10,10,10,10
9,9,9,9,9,10,9,10,9,9,9,9
10,10,10,10,10,9,10,10,10,10,10,10
9,9,9,9,9,10,9,9,9,9,9,9
Joe Smith Jr,Maxim Vlasov,,04/10/2021,r,MD,Pat Russell,Gerald Ritter,David Sutherland
https://www.youtube.com/watch?v=dIzdVdiOJrI
9,9,10,10,10,9,10,10,9,9,10,10
10,10,9,9,9,10,9,9,10,10,9,9
9,10,10,10,9,9,10,10,9,9,10,10
10,9,9,9,10,10,9,9,10,10,8,9
9,9,10,10,9,9,10,10,9,9,10,10
10,10,9,9,10,10,9,9,10,10,9,9
